gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
3061768895	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116081013/original.jpg?1615829750	https://www.inaturalist.org/photos/116081013					2021-03-12T14:51:38Z	jtibarra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jtibarra
3061768895	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116081024/original.jpg?1615829755	https://www.inaturalist.org/photos/116081024					2021-03-12T14:51:38Z	jtibarra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jtibarra
3061768895	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116081002/original.jpg?1615829744	https://www.inaturalist.org/photos/116081002					2021-03-12T14:51:38Z	jtibarra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jtibarra
3061765370	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116081163/original.jpg?1615829813	https://www.inaturalist.org/photos/116081163					2021-03-12T14:46:04Z	jtibarra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jtibarra
3061765370	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116081150/original.jpg?1615829807	https://www.inaturalist.org/photos/116081150					2021-03-12T14:46:04Z	jtibarra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jtibarra
3061765370	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116081177/original.jpg?1615829820	https://www.inaturalist.org/photos/116081177					2021-03-12T14:46:04Z	jtibarra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jtibarra
3061716369	StillImage	image/jpeg	https://static.inaturalist.org/photos/53081446/original.jpeg?1570057345	https://www.inaturalist.org/photos/53081446					2019-10-03T00:17:48Z	Matt Schultz		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Matt Schultz
3061658132	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115968420/original.jpeg?1615756629	https://www.inaturalist.org/photos/115968420					2021-03-14T22:18:15Z	hb2000		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hb2000
3061658132	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115968471/original.jpeg?1615756649	https://www.inaturalist.org/photos/115968471					2021-03-14T22:18:20Z	hb2000		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hb2000
3061658132	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115968158/original.jpeg?1615756531	https://www.inaturalist.org/photos/115968158					2021-03-14T22:18:38Z	hb2000		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hb2000
3061650357	StillImage	image/jpeg	https://static.inaturalist.org/photos/53687512/original.jpeg?1570660711	https://www.inaturalist.org/photos/53687512					2019-10-09T22:53:42Z	Matt Schultz		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Matt Schultz
3061625152	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116315216/original.jpeg?1616011705	https://www.inaturalist.org/photos/116315216					2021-03-17T16:44:52Z	Sara Rall		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sara Rall
3061585281	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116197934/original.jpeg?1615918564	https://www.inaturalist.org/photos/116197934					2021-03-16T20:26:49Z	hb2000		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hb2000
3061585281	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116197975/original.jpeg?1615918586	https://www.inaturalist.org/photos/116197975					2021-03-16T20:27:58Z	hb2000		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hb2000
3061585281	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116197966/original.jpeg?1615918579	https://www.inaturalist.org/photos/116197966					2021-03-16T20:27:07Z	hb2000		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hb2000
3061572085	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116106466/original.jpg?1615843751	https://www.inaturalist.org/photos/116106466					2021-03-15T21:28:48Z	arloroman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	arloroman
3061564754	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115762979/original.jpg?1615649111	https://www.inaturalist.org/photos/115762979					2020-08-21T21:27:22Z	sandcountyoutdoors		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sandcountyoutdoors
3061562327	StillImage	image/jpeg	https://static.inaturalist.org/photos/25598216/original.jpg?1537985446	https://www.inaturalist.org/photos/25598216					2018-09-26T14:12:05Z	Matt Schultz		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Matt Schultz
3061535419	StillImage	image/jpeg	https://static.inaturalist.org/photos/86979410/original.jpeg?1595960824	https://www.inaturalist.org/photos/86979410					2020-07-28T14:22:38Z	Matt Schultz		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Matt Schultz
3061535419	StillImage	image/jpeg	https://static.inaturalist.org/photos/86979389/original.jpeg?1595960817	https://www.inaturalist.org/photos/86979389					2020-07-28T14:22:38Z	Matt Schultz		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Matt Schultz
3061519158	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116014257/original.jpg?1615775956	https://www.inaturalist.org/photos/116014257					2021-03-14T18:43:55Z	Jason Ksepka		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Jason Ksepka
3059127920	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115349926/original.jpg?1615328411	https://www.inaturalist.org/photos/115349926					2021-03-09T19:12:51Z	Maureen Tang		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Maureen Tang
3059127920	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115349937/original.jpg?1615328417	https://www.inaturalist.org/photos/115349937					2021-03-09T19:12:51Z	Maureen Tang		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Maureen Tang
3059127553	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115095199/original.jpg?1615147406	https://www.inaturalist.org/photos/115095199					2021-03-07T19:09:23Z	Sarah McAnulty		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sarah McAnulty
3059078828	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115149590/original.jpeg?1615172695	https://www.inaturalist.org/photos/115149590					2021-03-04T16:40:59Z	Jason E. Farabaugh		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Jason E. Farabaugh
3059048606	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115517383/original.jpeg?1615467544	https://www.inaturalist.org/photos/115517383					2020-08-15T20:17:43Z	Claire Ciafre		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Claire Ciafre
3059048606	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115517371/original.jpeg?1615467532	https://www.inaturalist.org/photos/115517371					2020-08-15T20:17:26Z	Claire Ciafre		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Claire Ciafre
3058931557	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115139401/original.jpg?1615167333	https://www.inaturalist.org/photos/115139401					2021-03-04T19:41:11Z	Maureen Tang		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Maureen Tang
3058931557	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115139419/original.jpg?1615167341	https://www.inaturalist.org/photos/115139419					2021-03-04T19:41:11Z	Maureen Tang		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Maureen Tang
3058931557	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115139378/original.jpg?1615167321	https://www.inaturalist.org/photos/115139378					2021-03-04T19:41:11Z	Maureen Tang		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Maureen Tang
3058886638	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115184783/original.jpg?1615204603	https://www.inaturalist.org/photos/115184783					2021-03-03T22:01:56Z	Eric Baratta		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Eric Baratta
3058877351	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114444004/original.jpeg?1614622350	https://www.inaturalist.org/photos/114444004					2020-11-21T18:18:55Z	Maureen Tang		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Maureen Tang
3058825997	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114624521/original.jpg?1614783117	https://www.inaturalist.org/photos/114624521					2021-03-02T21:57:32Z	Maureen Tang		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Maureen Tang
3058786253	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114443994/original.jpeg?1614622342	https://www.inaturalist.org/photos/114443994					2020-11-21T18:17:57Z	Maureen Tang		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Maureen Tang
3058778873	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114218240/original.jpeg?1614464873	https://www.inaturalist.org/photos/114218240					2021-02-27T23:44:12Z	Jason E. Farabaugh		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Jason E. Farabaugh
3058770245	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114330258/original.jpeg?1614541499	https://www.inaturalist.org/photos/114330258					2020-10-30T20:02:18Z	Jeremy Detterline		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jeremy Detterline
3058746746	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/113598877/original.jpg?1613933406	https://www.inaturalist.org/photos/113598877					2021-02-16T19:14:26Z	seahound		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	seahound
3058723943	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114444024/original.jpeg?1614622364	https://www.inaturalist.org/photos/114444024					2020-11-21T18:26:19Z	Maureen Tang		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Maureen Tang
3058717055	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114200188/original.jpg?1614455128	https://www.inaturalist.org/photos/114200188					2020-09-27T20:37:53Z	pricemary		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pricemary
3044942312	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/113142599/original.jpg?1613520464	https://www.inaturalist.org/photos/113142599					2021-02-16T19:58:02Z	Andrew Conboy		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Andrew Conboy
3044910411	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/113233785/original.jpeg?1613604176	https://www.inaturalist.org/photos/113233785					2019-05-20T19:02:06Z	Nur Ritter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nur Ritter
3044910411	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/113233797/original.jpeg?1613604185	https://www.inaturalist.org/photos/113233797					2019-05-20T19:02:23Z	Nur Ritter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nur Ritter
3044910411	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/113233777/original.jpeg?1613604172	https://www.inaturalist.org/photos/113233777					2019-05-20T19:02:06Z	Nur Ritter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nur Ritter
3044910411	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/113233793/original.jpeg?1613604181	https://www.inaturalist.org/photos/113233793					2019-05-20T19:02:23Z	Nur Ritter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nur Ritter
3044892232	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114019260/original.jpg?1614296133	https://www.inaturalist.org/photos/114019260					2017-08-05T17:55:26Z	linkmdavis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	linkmdavis
3044890231	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114019190/original.jpg?1614296094	https://www.inaturalist.org/photos/114019190					2018-10-31T21:00:04Z	linkmdavis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	linkmdavis
3044879279	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114019198/original.jpg?1614296098	https://www.inaturalist.org/photos/114019198					2020-06-26T18:57:54Z	linkmdavis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	linkmdavis
3044871274	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114019266/original.jpg?1614296136	https://www.inaturalist.org/photos/114019266					2017-08-05T17:55:55Z	linkmdavis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	linkmdavis
3044861237	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114019251/original.jpg?1614296130	https://www.inaturalist.org/photos/114019251					2017-07-05T18:37:30Z	linkmdavis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	linkmdavis
3044861237	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114019271/original.jpg?1614296139	https://www.inaturalist.org/photos/114019271					2017-07-05T18:36:07Z	linkmdavis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	linkmdavis
3044803198	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115094980/original.jpg?1615147303	https://www.inaturalist.org/photos/115094980					2021-02-25T20:04:53Z	Sarah McAnulty		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sarah McAnulty
3044801273	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114019166/original.jpg?1614296077	https://www.inaturalist.org/photos/114019166					2017-10-21T16:37:02Z	linkmdavis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	linkmdavis
3044734818	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110288593/original.jpg?1610809880	https://www.inaturalist.org/photos/110288593					2021-01-14T22:18:53Z	John Janick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John Janick
3044710251	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114019186/original.jpg?1614296090	https://www.inaturalist.org/photos/114019186					2016-10-21T15:37:25Z	linkmdavis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	linkmdavis
3044707270	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114019173/original.jpg?1614296080	https://www.inaturalist.org/photos/114019173					2017-08-20T18:25:18Z	linkmdavis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	linkmdavis
3044696331	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114019137/original.jpg?1614296056	https://www.inaturalist.org/photos/114019137					2020-06-26T18:57:44Z	linkmdavis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	linkmdavis
3044664267	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114019176/original.jpg?1614296083	https://www.inaturalist.org/photos/114019176					2017-08-20T18:28:38Z	linkmdavis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	linkmdavis
3044655213	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114019183/original.jpg?1614296087	https://www.inaturalist.org/photos/114019183					2017-08-20T18:37:49Z	linkmdavis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	linkmdavis
3044586824	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110955347/original.jpeg?1611439400	https://www.inaturalist.org/photos/110955347					2020-07-15T16:49:16Z	jameszoo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jameszoo
3039503440	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/111964131/original.jpg?1612455396	https://www.inaturalist.org/photos/111964131					2021-02-04T16:15:58Z	zola13		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	zola13
3039498899	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/112462420/original.jpeg?1612899941	https://www.inaturalist.org/photos/112462420					2021-02-09T19:16:09Z	Nur Ritter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nur Ritter
3039498899	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/112462434/original.jpeg?1612899950	https://www.inaturalist.org/photos/112462434					2021-02-09T19:16:32Z	Nur Ritter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nur Ritter
3039498899	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/112462427/original.jpeg?1612899946	https://www.inaturalist.org/photos/112462427					2021-02-09T19:16:17Z	Nur Ritter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nur Ritter
3039498899	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/112462437/original.jpeg?1612899953	https://www.inaturalist.org/photos/112462437					2021-02-09T19:18:13Z	Nur Ritter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nur Ritter
3039448981	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/112569489/original.jpg?1613001893	https://www.inaturalist.org/photos/112569489					2021-02-05T17:30:44Z	keara_giannotti		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	keara_giannotti
3039432601	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/112136693/original.jpeg?1612628997	https://www.inaturalist.org/photos/112136693					2021-02-06T14:04:13Z	kidneymoth		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kidneymoth
3039432601	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/112136708/original.jpeg?1612629006	https://www.inaturalist.org/photos/112136708					2021-02-06T17:04:23Z	kidneymoth		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kidneymoth
3039415000	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/112539399/original.jpg?1612978593	https://www.inaturalist.org/photos/112539399					2021-02-10T15:30:03Z	benwadejones		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	benwadejones
3039381012	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/111541495/original.jpeg?1612045129	https://www.inaturalist.org/photos/111541495					2021-01-30T22:12:38Z	Jason E. Farabaugh		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Jason E. Farabaugh
3039289880	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/112408596/original.jpg?1612841575	https://www.inaturalist.org/photos/112408596					2020-11-24T23:12:01Z	Joseph Salmieri Jr.		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joseph Salmieri Jr.
3039289880	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/112408585/original.jpg?1612841567	https://www.inaturalist.org/photos/112408585					2020-11-24T23:11:59Z	Joseph Salmieri Jr.		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joseph Salmieri Jr.
3032165774	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/111141627/original.jpg?1611604882	https://www.inaturalist.org/photos/111141627					2021-01-25T21:53:42Z	kdstutzman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kdstutzman
3032165774	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/111141622/original.jpg?1611604880	https://www.inaturalist.org/photos/111141622					2021-01-25T21:53:38Z	kdstutzman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kdstutzman
3032160924	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/111280620/original.jpg?1611759487	https://www.inaturalist.org/photos/111280620					2020-08-06T20:17:02Z	stevearmstro		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	stevearmstro
3032157907	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110227935/original.jpeg?1610747575	https://www.inaturalist.org/photos/110227935					2020-12-05T19:18:19Z	Robin Irizarry		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Robin Irizarry
3032142381	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/109704982/original.jpg?1610253887	https://www.inaturalist.org/photos/109704982					2020-10-07T17:57:09Z	garretthale		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	garretthale
3032126722	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/111127844/original.jpg?1611593854	https://www.inaturalist.org/photos/111127844					2020-09-21T16:21:07Z	nsbrown35		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	nsbrown35
3032123038	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110427553/original.jpg?1610915642	https://www.inaturalist.org/photos/110427553					2020-08-18T22:53:31Z	jsatler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jsatler
3032074733	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110073323/original.jpg?1610594401	https://www.inaturalist.org/photos/110073323					2020-10-09T21:18:20Z	Alex Lamoreaux		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Alex Lamoreaux
3032074733	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110073318/original.jpg?1610594396	https://www.inaturalist.org/photos/110073318					2020-10-09T21:18:19Z	Alex Lamoreaux		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Alex Lamoreaux
3032045596	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/109875561/original.jpg?1610405650	https://www.inaturalist.org/photos/109875561					2021-01-11T21:21:35Z	Andrew Conboy		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Andrew Conboy
3032006935	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110292293/original.jpg?1610812918	https://www.inaturalist.org/photos/110292293					2021-01-16T15:05:51Z	benwadejones		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	benwadejones
3032000917	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110337059/original.jpg?1610840411	https://www.inaturalist.org/photos/110337059					2020-07-26T17:32:31Z	jsatler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jsatler
3031993490	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110863727/original.jpg?1611353922	https://www.inaturalist.org/photos/110863727					2020-10-02T18:12:05Z	fidell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	fidell
3031981954	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110235594/original.jpg?1610753686	https://www.inaturalist.org/photos/110235594					2021-01-14T20:36:23Z	Will Yaeger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Will Yaeger
3031954001	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/103624726/original.jpg?1604859041	https://www.inaturalist.org/photos/103624726					2020-11-08T18:10:05Z	amandaramz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	amandaramz
3031919973	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110301215/original.jpeg?1610819377	https://www.inaturalist.org/photos/110301215					2021-01-16T18:33:29Z	kidneymoth		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kidneymoth
3031902467	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/109790307/original.jpeg?1610324653	https://www.inaturalist.org/photos/109790307					2021-01-09T23:13:10Z	Jason E. Farabaugh		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Jason E. Farabaugh
3031902467	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/109790298/original.jpeg?1610324647	https://www.inaturalist.org/photos/109790298					2021-01-09T23:13:14Z	Jason E. Farabaugh		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Jason E. Farabaugh
3031722662	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110014843/original.jpeg?1610548030	https://www.inaturalist.org/photos/110014843					2021-01-13T17:49:30Z	hb2000		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hb2000
3031722662	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110014866/original.jpeg?1610548055	https://www.inaturalist.org/photos/110014866					2021-01-13T17:49:25Z	hb2000		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hb2000
3031722662	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110014860/original.jpeg?1610548052	https://www.inaturalist.org/photos/110014860					2021-01-13T17:49:36Z	hb2000		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hb2000
3018116255	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/109467105/original.jpeg?1610036853	https://www.inaturalist.org/photos/109467105					2020-09-01T19:32:04Z	naturalistnatasha		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	naturalistnatasha
3018105250	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/109469168/original.jpeg?1610038385	https://www.inaturalist.org/photos/109469168					2019-08-09T01:26:38Z	naturalistnatasha		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	naturalistnatasha
3018095845	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/109127737/original.jpg?1609703856	https://www.inaturalist.org/photos/109127737					2021-01-03T19:05:23Z	johncarlson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	johncarlson
3018095845	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/109127723/original.jpg?1609703849	https://www.inaturalist.org/photos/109127723					2021-01-03T19:05:23Z	johncarlson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	johncarlson
3018061517	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/109163447/original.jpg?1609725606	https://www.inaturalist.org/photos/109163447					2020-10-10T16:28:54Z	jenniferae		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jenniferae
3018032006	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/109231035/original.jpg?1609793349	https://www.inaturalist.org/photos/109231035					2021-01-04T18:57:00Z	Will Yaeger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Will Yaeger
3017995059	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/109291239/original.jpeg?1609853704	https://www.inaturalist.org/photos/109291239					2020-08-10T22:53:45Z	Lisa Smith		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Lisa Smith
3017959272	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/109469245/original.jpeg?1610038480	https://www.inaturalist.org/photos/109469245					2019-08-04T02:06:02Z	naturalistnatasha		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	naturalistnatasha
3014089382	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/47396397/original.jpg?1565138431	https://www.inaturalist.org/photos/47396397					2019-08-06T19:54:16Z	Robert Hedges-Goettl		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Robert Hedges-Goettl
